stationId,stationName,latitude,longitude
1081,SAINT-JOB,50.793586213518765,4.360429545901712
272,CINEY,50.26770273412113,5.107729107898766
560,HERSEAUX,50.629514143330255,3.355483776176476
706,LEMBEEK,50.71511214097719,4.221567770089724
841,MOLLEM,50.95391293799017,4.223681249280843
762,LOUVAIN-LA-N,50.669942365664625,4.616284940483432
1092,SOIGNIES,50.57312318221692,4.069352245033394
219,BRU AIRPORT,50.89642423705851,4.483957847188696
371,ERQUEL-VILL,50.30970783724065,4.130141061496102
472,GODINNE,50.34885062466981,4.869974117956067
195,BOUSSU,50.42802710763502,3.766794741414825
1842,MESSANCY,49.563854762384,5.829224589508762
489,GRUPONT,50.09050446184591,5.280534452223538
902,NEUFVILLES,50.536335796446835,3.962143546959787
619,JEMEPPE-S-M,50.618416273905495,5.497799707765855
147,BERZEE,50.26875846291183,4.430333398622683
262,CHAT-DE-SEIL,50.497212725023616,5.081752631616731
1198,VIVILLE,49.68828394053227,5.785474662429645
252,CEROUX-MOUST,50.6593132895864,4.569055560535674
1009,RONET,50.457655320725806,4.828601683088752
199,BOUWEL,51.16584351392913,4.747581819970593
664,LABUISSIERE,50.316274429666755,4.186533133296718
151,BEVEREN(W),51.208473876872844,4.260777895162216
602,IEPER,50.85444837837162,2.736306432736006
78,ATHUS,49.563854762384,5.829224589508758
375,ESNEUX,50.52961833787158,5.572858884799011
1231,ZOLDER,50.98970000175233,5.348769994945747
1130,TERHAGEN,50.89692470109805,3.879519908406243
1147,TILFF,50.57025703496446,5.582656168279687
